NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;FANBOOST;ATTACK_MODE;
1;1;1;1:46.692;0;;39.122;0;41.672;0;25.898;0;119.1;1:46.692;14:06:48.326;0:39.122;0:41.672;0:25.898;;Pascal WEHRLEIN;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
1;1;2;1:37.309;0;;33.107;0;38.641;0;25.561;0;131.4;3:24.001;14:08:25.635;0:33.107;0:38.641;0:25.561;;Pascal WEHRLEIN;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
1;1;3;1:34.705;0;;31.451;0;37.973;0;25.281;0;135.0;4:58.706;14:10:00.340;0:31.451;0:37.973;0:25.281;;Pascal WEHRLEIN;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
1;1;4;1:36.860;0;;32.028;0;38.953;0;25.879;0;132.0;6:35.566;14:11:37.200;0:32.028;0:38.953;0:25.879;;Pascal WEHRLEIN;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
1;1;5;1:34.967;0;;32.404;0;37.269;0;25.294;0;134.6;8:10.533;14:13:12.167;0:32.404;0:37.269;0:25.294;;Pascal WEHRLEIN;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
1;1;6;1:33.223;0;;31.109;0;37.155;0;24.959;0;137.1;9:43.756;14:14:45.390;0:31.109;0:37.155;0:24.959;;Pascal WEHRLEIN;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
1;1;7;1:32.307;0;;30.801;0;36.437;0;25.069;0;138.5;11:16.063;14:16:17.697;0:30.801;0:36.437;0:25.069;;Pascal WEHRLEIN;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
1;1;8;1:34.549;0;;31.119;0;38.278;0;25.152;0;135.2;12:50.612;14:17:52.246;0:31.119;0:38.278;0:25.152;;Pascal WEHRLEIN;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
1;1;9;1:34.439;0;;31.666;0;37.765;0;25.008;0;135.4;14:25.051;14:19:26.685;0:31.666;0:37.765;0:25.008;;Pascal WEHRLEIN;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
1;1;10;1:33.373;0;;31.256;0;37.435;0;24.682;0;136.9;15:58.424;14:21:00.058;0:31.256;0:37.435;0:24.682;;Pascal WEHRLEIN;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
1;1;11;1:32.858;0;;30.877;0;36.857;0;25.124;0;137.7;17:31.282;14:22:32.916;0:30.877;0:36.857;0:25.124;;Pascal WEHRLEIN;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
1;1;12;1:33.234;0;;31.132;0;36.941;0;25.161;0;137.1;19:04.516;14:24:06.150;0:31.132;0:36.941;0:25.161;;Pascal WEHRLEIN;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
1;1;13;1:34.647;0;;30.667;0;38.660;0;25.320;0;135.1;20:39.163;14:25:40.797;0:30.667;0:38.660;0:25.320;;Pascal WEHRLEIN;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
1;1;14;1:32.636;0;;30.295;0;37.365;0;24.976;0;138.0;22:11.799;14:27:13.433;0:30.295;0:37.365;0:24.976;;Pascal WEHRLEIN;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;true;
1;1;15;1:32.528;0;;31.492;0;36.008;0;25.028;0;138.2;23:44.327;14:28:45.961;0:31.492;0:36.008;0:25.028;;Pascal WEHRLEIN;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;true;
1;1;16;1:31.428;0;;30.770;0;36.405;0;24.253;0;139.8;25:15.755;14:30:17.389;0:30.770;0:36.405;0:24.253;;Pascal WEHRLEIN;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;true;
1;1;17;1:36.241;0;;30.563;0;35.643;0;30.035;0;132.8;26:51.996;14:31:53.630;0:30.563;0:35.643;0:30.035;;Pascal WEHRLEIN;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
1;1;18;2:22.572;0;;1:00.705;0;51.850;0;30.017;0;89.7;29:14.568;14:34:16.202;1:00.705;0:51.850;0:30.017;;Pascal WEHRLEIN;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
1;1;19;1:29.984;0;;30.273;0;35.270;0;24.441;0;142.1;30:44.552;14:35:46.186;0:30.273;0:35.270;0:24.441;;Pascal WEHRLEIN;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
1;1;20;1:36.308;0;;30.025;0;35.811;0;30.472;0;132.7;32:20.860;14:37:22.494;0:30.025;0:35.811;0:30.472;;Pascal WEHRLEIN;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
1;1;21;4:09.745;0;B;1:15.484;0;1:36.244;0;1:18.017;0;51.2;36:30.605;14:41:32.239;1:15.484;1:36.244;1:18.017;;Pascal WEHRLEIN;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
1;1;22;21:57.488;0;;19:14.457;0;40.416;0;2:02.615;0;9.7;58:28.093;15:03:29.727;19:14.457;0:40.416;2:02.615;;Pascal WEHRLEIN;0:18:54.665;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
1;1;23;1:30.601;0;;32.537;0;34.313;0;23.751;0;141.1;59:58.694;15:05:00.328;0:32.537;0:34.313;0:23.751;;Pascal WEHRLEIN;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;true;
1;1;24;1:26.008;0;;29.062;0;33.697;0;23.249;2;148.6;1:01:24.702;15:06:26.336;0:29.062;0:33.697;0:23.249;;Pascal WEHRLEIN;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;true;
1;1;25;1:25.821;3;;28.509;3;33.535;3;23.777;0;149.0;1:02:50.523;15:07:52.157;0:28.509;0:33.535;0:23.777;;Pascal WEHRLEIN;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;true;
1;1;26;1:29.200;0;;29.503;0;34.887;0;24.810;0;143.3;1:04:19.723;15:09:21.357;0:29.503;0:34.887;0:24.810;;Pascal WEHRLEIN;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;true;
11;1;1;1:44.777;0;;38.735;0;40.349;0;25.693;0;121.3;1:44.777;14:06:46.411;0:38.735;0:40.349;0:25.693;;Lucas DI GRASSI;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
11;1;2;1:37.287;0;;33.583;0;38.463;0;25.241;0;131.4;3:22.064;14:08:23.698;0:33.583;0:38.463;0:25.241;;Lucas DI GRASSI;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
11;1;3;1:36.289;0;;32.264;0;38.703;0;25.322;0;132.8;4:58.353;14:09:59.987;0:32.264;0:38.703;0:25.322;;Lucas DI GRASSI;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
11;1;4;1:36.521;0;;31.823;0;38.534;0;26.164;0;132.4;6:34.874;14:11:36.508;0:31.823;0:38.534;0:26.164;;Lucas DI GRASSI;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
11;1;5;1:35.177;0;;32.502;0;37.548;0;25.127;0;134.3;8:10.051;14:13:11.685;0:32.502;0:37.548;0:25.127;;Lucas DI GRASSI;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
11;1;6;1:32.708;0;;31.311;0;36.499;0;24.898;0;137.9;9:42.759;14:14:44.393;0:31.311;0:36.499;0:24.898;;Lucas DI GRASSI;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
11;1;7;1:32.993;0;;31.091;0;36.787;0;25.115;0;137.5;11:15.752;14:16:17.386;0:31.091;0:36.787;0:25.115;;Lucas DI GRASSI;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
11;1;8;1:34.464;0;;31.463;0;37.963;0;25.038;0;135.3;12:50.216;14:17:51.850;0:31.463;0:37.963;0:25.038;;Lucas DI GRASSI;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
11;1;9;1:33.777;0;;31.533;0;37.230;0;25.014;0;136.3;14:23.993;14:19:25.627;0:31.533;0:37.230;0:25.014;;Lucas DI GRASSI;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
11;1;10;1:34.041;0;;31.177;0;37.954;0;24.910;0;135.9;15:58.034;14:20:59.668;0:31.177;0:37.954;0:24.910;;Lucas DI GRASSI;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
11;1;11;1:32.964;0;;31.208;0;36.669;0;25.087;0;137.5;17:30.998;14:22:32.632;0:31.208;0:36.669;0:25.087;;Lucas DI GRASSI;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
11;1;12;1:33.839;0;;31.365;0;37.564;0;24.910;0;136.2;19:04.837;14:24:06.471;0:31.365;0:37.564;0:24.910;;Lucas DI GRASSI;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
11;1;13;1:35.679;0;;31.323;0;38.485;0;25.871;0;133.6;20:40.516;14:25:42.150;0:31.323;0:38.485;0:25.871;;Lucas DI GRASSI;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
11;1;14;1:32.563;0;;31.495;0;36.172;0;24.896;0;138.1;22:13.079;14:27:14.713;0:31.495;0:36.172;0:24.896;;Lucas DI GRASSI;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;true;
11;1;15;1:32.334;0;;30.900;0;37.026;0;24.408;0;138.4;23:45.413;14:28:47.047;0:30.900;0:37.026;0:24.408;;Lucas DI GRASSI;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;true;
11;1;16;1:31.030;0;;30.864;0;35.970;0;24.196;0;140.4;25:16.443;14:30:18.077;0:30.864;0:35.970;0:24.196;;Lucas DI GRASSI;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;true;
11;1;17;1:36.078;0;;30.533;0;35.704;0;29.841;0;133.1;26:52.521;14:31:54.155;0:30.533;0:35.704;0:29.841;;Lucas DI GRASSI;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
11;1;18;2:22.342;0;;1:00.542;0;51.889;0;29.911;0;89.8;29:14.863;14:34:16.497;1:00.542;0:51.889;0:29.911;;Lucas DI GRASSI;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
11;1;19;1:30.234;0;;30.319;0;35.773;0;24.142;0;141.7;30:45.097;14:35:46.731;0:30.319;0:35.773;0:24.142;;Lucas DI GRASSI;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
11;1;20;1:38.041;0;;30.283;0;36.093;0;31.665;0;130.4;32:23.138;14:37:24.772;0:30.283;0:36.093;0:31.665;;Lucas DI GRASSI;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
11;1;21;20:04.873;0;B;1:16.641;0;1:37.156;0;17:11.076;0;10.6;52:28.011;14:57:29.645;1:16.641;1:37.156;17:11.076;;Lucas DI GRASSI;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
11;1;22;6:00.880;0;;3:22.884;0;39.425;0;1:58.571;0;35.4;58:28.891;15:03:30.525;3:22.884;0:39.425;1:58.571;;Lucas DI GRASSI;0:18:56.536;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
11;1;23;1:30.981;0;;32.893;0;34.356;2;23.732;0;140.5;59:59.872;15:05:01.506;0:32.893;0:34.356;0:23.732;;Lucas DI GRASSI;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;true;
11;1;24;1:29.061;0;;29.674;0;35.344;0;24.043;0;143.5;1:01:28.933;15:06:30.567;0:29.674;0:35.344;0:24.043;;Lucas DI GRASSI;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;true;
11;1;25;1:26.942;2;;28.907;2;34.415;0;23.620;2;147.0;1:02:55.875;15:07:57.509;0:28.907;0:34.415;0:23.620;;Lucas DI GRASSI;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;true;
11;1;26;1:29.467;0;;29.543;0;35.565;0;24.359;0;142.9;1:04:25.342;15:09:26.976;0:29.543;0:35.565;0:24.359;;Lucas DI GRASSI;;;;LOLA YAMAHA ABT Formula E Team;LOLA;;false;false;
13;1;1;1:43.373;0;;37.844;0;38.708;0;26.821;0;123.0;1:43.373;14:06:45.007;0:37.844;0:38.708;0:26.821;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
13;1;2;1:36.496;0;;33.727;0;37.735;0;25.034;0;132.5;3:19.869;14:08:21.503;0:33.727;0:37.735;0:25.034;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
13;1;3;1:35.867;0;;32.783;0;37.777;0;25.307;0;133.3;4:55.736;14:09:57.370;0:32.783;0:37.777;0:25.307;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
13;1;4;1:37.471;0;;32.773;0;37.626;0;27.072;0;131.2;6:33.207;14:11:34.841;0:32.773;0:37.626;0:27.072;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
13;1;5;1:33.784;0;;32.025;0;36.292;0;25.467;0;136.3;8:06.991;14:13:08.625;0:32.025;0:36.292;0:25.467;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
13;1;6;1:32.376;0;;31.036;0;36.189;0;25.151;0;138.4;9:39.367;14:14:41.001;0:31.036;0:36.189;0:25.151;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
13;1;7;1:33.553;0;;31.322;0;36.407;0;25.824;0;136.6;11:12.920;14:16:14.554;0:31.322;0:36.407;0:25.824;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
13;1;8;1:34.289;0;;32.085;0;36.421;0;25.783;0;135.6;12:47.209;14:17:48.843;0:32.085;0:36.421;0:25.783;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
13;1;9;1:34.213;0;;31.632;0;36.674;0;25.907;0;135.7;14:21.422;14:19:23.056;0:31.632;0:36.674;0:25.907;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
13;1;10;1:33.640;0;;31.711;0;36.380;0;25.549;0;136.5;15:55.062;14:20:56.696;0:31.711;0:36.380;0:25.549;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
13;1;11;1:32.903;0;;31.185;0;36.453;0;25.265;0;137.6;17:27.965;14:22:29.599;0:31.185;0:36.453;0:25.265;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
13;1;12;1:34.076;0;;31.374;0;37.392;0;25.310;0;135.9;19:02.041;14:24:03.675;0:31.374;0:37.392;0:25.310;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
13;1;13;1:32.802;0;;30.649;0;36.520;0;25.633;0;137.8;20:34.843;14:25:36.477;0:30.649;0:36.520;0:25.633;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
13;1;14;1:34.727;0;;32.081;0;37.366;0;25.280;0;135.0;22:09.570;14:27:11.204;0:32.081;0:37.366;0:25.280;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
13;1;15;1:34.429;0;;32.552;0;36.454;0;25.423;0;135.4;23:43.999;14:28:45.633;0:32.552;0:36.454;0:25.423;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
13;1;16;1:31.776;0;;31.344;0;36.595;0;23.837;2;139.3;25:15.775;14:30:17.409;0:31.344;0:36.595;0:23.837;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;true;
13;1;17;1:35.411;0;;30.140;0;35.435;0;29.836;0;134.0;26:51.186;14:31:52.820;0:30.140;0:35.435;0:29.836;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;true;
13;1;18;2:23.185;0;;1:00.751;0;52.134;0;30.300;0;89.3;29:14.371;14:34:16.005;1:00.751;0:52.134;0:30.300;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
13;1;19;1:29.875;0;;30.181;0;35.220;0;24.474;0;142.2;30:44.246;14:35:45.880;0:30.181;0:35.220;0:24.474;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
13;1;20;1:30.389;0;;30.208;0;34.271;2;25.910;0;141.4;32:14.635;14:37:16.269;0:30.208;0:34.271;0:25.910;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;true;
13;1;21;4:13.352;0;B;1:19.829;0;1:35.714;0;1:17.809;0;50.5;36:27.987;14:41:29.621;1:19.829;1:35.714;1:17.809;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;true;
13;1;22;21:59.798;0;;19:15.040;0;40.948;0;2:03.810;0;9.7;58:27.785;15:03:29.419;19:15.040;0:40.948;2:03.810;;António Félix DA COSTA;0:18:54.085;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
13;1;23;1:30.365;0;;31.688;0;34.654;0;24.023;0;141.5;59:58.150;15:04:59.784;0:31.688;0:34.654;0:24.023;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
13;1;24;1:29.379;0;;29.671;2;35.631;0;24.077;0;143.0;1:01:27.529;15:06:29.163;0:29.671;0:35.631;0:24.077;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
13;1;25;1:29.508;0;;29.831;0;35.351;0;24.326;0;142.8;1:02:57.037;15:07:58.671;0:29.831;0:35.351;0:24.326;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
13;1;26;1:28.770;2;;29.848;0;34.706;0;24.216;0;144.0;1:04:25.807;15:09:27.441;0:29.848;0:34.706;0:24.216;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;PORSCHE;;false;false;
16;1;1;1:45.074;0;;39.436;0;39.890;0;25.748;0;121.0;1:45.074;14:06:46.708;0:39.436;0:39.890;0:25.748;;Sébastien BUEMI;;;;Envision Racing;JAGUAR;;false;false;
16;1;2;1:36.233;0;;33.361;0;37.704;0;25.168;0;132.8;3:21.307;14:08:22.941;0:33.361;0:37.704;0:25.168;;Sébastien BUEMI;;;;Envision Racing;JAGUAR;;false;false;
16;1;3;1:35.127;0;;32.082;0;37.973;0;25.072;0;134.4;4:56.434;14:09:58.068;0:32.082;0:37.973;0:25.072;;Sébastien BUEMI;;;;Envision Racing;JAGUAR;;false;false;
16;1;4;1:37.558;0;;32.526;0;38.030;0;27.002;0;131.0;6:33.992;14:11:35.626;0:32.526;0:38.030;0:27.002;;Sébastien BUEMI;;;;Envision Racing;JAGUAR;;false;false;
16;1;5;1:33.963;0;;32.030;0;36.765;0;25.168;0;136.0;8:07.955;14:13:09.589;0:32.030;0:36.765;0:25.168;;Sébastien BUEMI;;;;Envision Racing;JAGUAR;;false;false;
16;1;6;1:32.488;0;;31.293;0;36.197;0;24.998;0;138.2;9:40.443;14:14:42.077;0:31.293;0:36.197;0:24.998;;Sébastien BUEMI;;;;Envision Racing;JAGUAR;;false;false;
16;1;7;1:33.286;0;;31.300;0;36.468;0;25.518;0;137.0;11:13.729;14:16:15.363;0:31.300;0:36.468;0:25.518;;Sébastien BUEMI;;;;Envision Racing;JAGUAR;;false;false;
16;1;8;1:35.058;0;;31.888;0;38.300;0;24.870;0;134.5;12:48.787;14:17:50.421;0:31.888;0:38.300;0:24.870;;Sébastien BUEMI;;;;Envision Racing;JAGUAR;;false;false;
16;1;9;1:32.869;0;;31.729;0;35.699;0;25.441;0;137.7;14:21.656;14:19:23.290;0:31.729;0:35.699;0:25.441;;Sébastien BUEMI;;;;Envision Racing;JAGUAR;;false;true;
16;1;10;1:33.764;0;;31.323;0;36.936;0;25.505;0;136.3;15:55.420;14:20:57.054;0:31.323;0:36.936;0:25.505;;Sébastien BUEMI;;;;Envision Racing;JAGUAR;;false;true;
16;1;11;1:33.214;0;;31.089;0;36.958;0;25.167;0;137.1;17:28.634;14:22:30.268;0:31.089;0:36.958;0:25.167;;Sébastien BUEMI;;;;Envision Racing;JAGUAR;;false;false;
16;1;12;1:33.614;0;;31.315;0;37.168;0;25.131;0;136.6;19:02.248;14:24:03.882;0:31.315;0:37.168;0:25.131;;Sébastien BUEMI;;;;Envision Racing;JAGUAR;;false;false;
16;1;13;1:34.639;0;;31.429;0;38.027;0;25.183;0;135.1;20:36.887;14:25:38.521;0:31.429;0:38.027;0:25.183;;Sébastien BUEMI;;;;Envision Racing;JAGUAR;;false;false;
16;1;14;1:35.513;0;;31.554;0;38.771;0;25.188;0;133.8;22:12.400;14:27:14.034;0:31.554;0:38.771;0:25.188;;Sébastien BUEMI;;;;Envision Racing;JAGUAR;;false;false;
16;1;15;1:35.377;0;;31.746;0;38.315;0;25.316;0;134.0;23:47.777;14:28:49.411;0:31.746;0:38.315;0:25.316;;Sébastien BUEMI;;;;Envision Racing;JAGUAR;;false;false;
16;1;16;1:32.882;0;;31.486;0;36.855;0;24.541;0;137.6;25:20.659;14:30:22.293;0:31.486;0:36.855;0:24.541;;Sébastien BUEMI;;;;Envision Racing;JAGUAR;;false;false;
16;1;17;1:41.670;0;;30.656;0;35.664;0;35.350;0;125.7;27:02.329;14:32:03.963;0:30.656;0:35.664;0:35.350;;Sébastien BUEMI;;;;Envision Racing;JAGUAR;;false;false;
16;1;18;2:15.825;0;;59.619;0;49.908;0;26.298;0;94.1;29:18.154;14:34:19.788;0:59.619;0:49.908;0:26.298;;Sébastien BUEMI;;;;Envision Racing;JAGUAR;;false;false;
16;1;19;1:29.755;0;;30.239;0;35.343;0;24.173;0;142.4;30:47.909;14:35:49.543;0:30.239;0:35.343;0:24.173;;Sébastien BUEMI;;;;Envision Racing;JAGUAR;;false;false;
16;1;20;1:41.013;0;;30.566;0;36.858;0;33.589;0;126.6;32:28.922;14:37:30.556;0:30.566;0:36.858;0:33.589;;Sébastien BUEMI;;;;Envision Racing;JAGUAR;;false;true;
16;1;21;4:22.774;0;B;1:21.794;0;1:34.828;0;1:26.152;0;48.6;36:51.696;14:41:53.330;1:21.794;1:34.828;1:26.152;;Sébastien BUEMI;;;;Envision Racing;JAGUAR;;false;true;
16;1;22;21:38.887;0;;19:08.538;0;42.797;0;1:47.552;0;9.8;58:30.583;15:03:32.217;19:08.538;0:42.797;1:47.552;;Sébastien BUEMI;0:18:54.519;;;Envision Racing;JAGUAR;;false;false;
16;1;23;1:33.899;0;;32.611;0;36.577;0;24.711;0;136.1;1:00:04.482;15:05:06.116;0:32.611;0:36.577;0:24.711;;Sébastien BUEMI;;;;Envision Racing;JAGUAR;;false;false;
16;1;24;1:29.180;0;;29.980;0;35.216;0;23.984;2;143.3;1:01:33.662;15:06:35.296;0:29.980;0:35.216;0:23.984;;Sébastien BUEMI;;;;Envision Racing;JAGUAR;;false;false;
16;1;25;1:28.194;2;;29.519;2;34.668;2;24.007;0;144.9;1:03:01.856;15:08:03.490;0:29.519;0:34.668;0:24.007;;Sébastien BUEMI;;;;Envision Racing;JAGUAR;;false;false;
16;1;26;1:29.735;0;;29.685;0;35.743;0;24.307;0;142.5;1:04:31.591;15:09:33.225;0:29.685;0:35.743;0:24.307;;Sébastien BUEMI;;;;Envision Racing;JAGUAR;;false;false;
17;1;1;1:43.355;0;;37.616;0;38.575;0;27.164;0;123.0;1:43.355;14:06:44.989;0:37.616;0:38.575;0:27.164;;Norman NATO;;;;Nissan Formula E Team;NISSAN;;false;false;
17;1;2;1:37.598;0;;34.052;0;38.381;0;25.165;0;131.0;3:20.953;14:08:22.587;0:34.052;0:38.381;0:25.165;;Norman NATO;;;;Nissan Formula E Team;NISSAN;;false;false;
17;1;3;1:36.097;0;;32.288;0;38.559;0;25.250;0;133.0;4:57.050;14:09:58.684;0:32.288;0:38.559;0:25.250;;Norman NATO;;;;Nissan Formula E Team;NISSAN;;false;false;
17;1;4;1:36.413;0;;32.222;0;38.213;0;25.978;0;132.6;6:33.463;14:11:35.097;0:32.222;0:38.213;0:25.978;;Norman NATO;;;;Nissan Formula E Team;NISSAN;;false;false;
17;1;5;1:33.185;0;;31.549;0;36.213;0;25.423;0;137.2;8:06.648;14:13:08.282;0:31.549;0:36.213;0:25.423;;Norman NATO;;;;Nissan Formula E Team;NISSAN;;false;false;
17;1;6;1:32.426;0;;31.194;0;36.059;0;25.173;0;138.3;9:39.074;14:14:40.708;0:31.194;0:36.059;0:25.173;;Norman NATO;;;;Nissan Formula E Team;NISSAN;;false;false;
17;1;7;1:33.584;0;;31.408;0;36.337;0;25.839;0;136.6;11:12.658;14:16:14.292;0:31.408;0:36.337;0:25.839;;Norman NATO;;;;Nissan Formula E Team;NISSAN;;false;false;
17;1;8;1:34.234;0;;32.060;0;36.397;0;25.777;0;135.7;12:46.892;14:17:48.526;0:32.060;0:36.397;0:25.777;;Norman NATO;;;;Nissan Formula E Team;NISSAN;;false;false;
17;1;9;1:34.142;0;;31.746;0;36.501;0;25.895;0;135.8;14:21.034;14:19:22.668;0:31.746;0:36.501;0:25.895;;Norman NATO;;;;Nissan Formula E Team;NISSAN;;false;false;
17;1;10;1:33.688;0;;31.727;0;36.387;0;25.574;0;136.4;15:54.722;14:20:56.356;0:31.727;0:36.387;0:25.574;;Norman NATO;;;;Nissan Formula E Team;NISSAN;;false;false;
17;1;11;1:32.829;0;;31.330;0;36.282;0;25.217;0;137.7;17:27.551;14:22:29.185;0:31.330;0:36.282;0:25.217;;Norman NATO;;;;Nissan Formula E Team;NISSAN;;false;false;
17;1;12;1:33.853;0;;31.558;0;36.899;0;25.396;0;136.2;19:01.404;14:24:03.038;0:31.558;0:36.899;0:25.396;;Norman NATO;;;;Nissan Formula E Team;NISSAN;;false;false;
17;1;13;1:33.964;0;;31.606;0;37.130;0;25.228;0;136.0;20:35.368;14:25:37.002;0:31.606;0:37.130;0:25.228;;Norman NATO;;;;Nissan Formula E Team;NISSAN;;false;false;
17;1;14;1:34.479;0;;31.564;0;37.876;0;25.039;0;135.3;22:09.847;14:27:11.481;0:31.564;0:37.876;0:25.039;;Norman NATO;;;;Nissan Formula E Team;NISSAN;;false;false;
17;1;15;1:35.081;0;;32.714;0;37.171;0;25.196;0;134.4;23:44.928;14:28:46.562;0:32.714;0:37.171;0:25.196;;Norman NATO;;;;Nissan Formula E Team;NISSAN;;false;false;
17;1;16;1:33.033;0;;31.544;0;36.921;0;24.568;0;137.4;25:17.961;14:30:19.595;0:31.544;0:36.921;0:24.568;;Norman NATO;;;;Nissan Formula E Team;NISSAN;;false;false;
17;1;17;1:38.180;0;;30.843;0;34.934;0;32.403;0;130.2;26:56.141;14:31:57.775;0:30.843;0:34.934;0:32.403;;Norman NATO;;;;Nissan Formula E Team;NISSAN;;false;true;
17;1;18;2:19.541;0;;59.399;0;51.485;0;28.657;0;91.6;29:15.682;14:34:17.316;0:59.399;0:51.485;0:28.657;;Norman NATO;;;;Nissan Formula E Team;NISSAN;;false;true;
